id,date,date_unixtime,professor_id,professor_name_raw,department,course_name,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,grading_status_raw,attendance_status_raw,comment_text,term,parse_error,sentiment_label,sentiment_score
2918,2024-01-30T21:33:31,1706637811,,مجتبی جوهری مقدم,مکانیک,نقشه  کشی صنعتی ۲,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"- به دلیل اختلاف سنی کم با دانشجویان، ارتباط خوبی با دانشجویان دارند.
- تی ای دارند اما خودشون تمام مدت سر کلاس حضور دارند و موقع طراحی به بچه ها سر میزنند تا مشکلی نداشته باشند.
- پروژه ی پایانی از اهمیت خاصی برخوردار بود و ۷ نمره داشت
- طرح هایی که به عنوان تکلیف داده میشد نسبت به ترم گذشته ای که ارائه دادند، کمتر بود و در حد معقولی بود.
- امتحان میانترم از ۳ نمره و امتحان پایانی از ۴ نمره بود.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1402,False,recommended,0.9317866563796997
2919,2024-01-30T21:33:43,1706637823,,دکتر مهرداد نوری,مهندسی_راه_آهن,استاتیک,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"بسیار بسیار استاد محترم و شریفی هستند  و نمره دهی عالی دارند و بسیار بسیار برای دانشجو احترام قائل هستند 😊
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9372559785842896
2920,2024-01-30T21:34:36,1706637876,,مهدی علائیان,ریاضی,نظریه گراف و کاربرد ها,7.0,8.0,9.0,7.0,5.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور و غیاب نمی کند,"پشمات از  میزان رندوم بودن نمره ها میریزه 😂
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,not_recommended,0.6810989379882812
2921,2024-01-30T22:18:04,1706640484,,امید نیکان,ریاضی,ریاضی۲,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"بهترین هستن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.4529171586036682
2922,2024-01-30T22:18:28,1706640508,,فرشته صمدی,ریاضی,معادلات دیفرانسیل,10.0,9.0,10.0,7.0,7.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"از نظر تدریس واقعا خوبن و جزوشون کامله و مثالای جزوه رو مسلط باشید و امتحانای ترمای گذشته رو حل کنید نمره خوبی میگیرید نمره هم تقریبا همون که فکر میکردم شد 
و حضور تو کلاس اگه بشناسنتون باهاتون بیشتر راه میان فقط یه بدی دارن یه روز یهو خوش اخلاق ترین موجود جهان میشن ولی یروزایی هم اعصاب ندارن ولی در کل توصیه میشه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.9863941073417664
2923,2024-01-30T22:19:04,1706640544,,دکتر شهرزاد اسماعیلی,تربیت_بدنی,تربیت بدنی,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"استاد خوش اخلاقی هستند خیلی باسوادن و به دانشجو احترام میذارن نمره دادنشونم خیلی با ارفاقه حتما  سعی کنین جزو اولویت هاتون باشن .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9805161952972412
2924,2024-01-30T23:48:49,1706645929,,علی محمد صالح,تربیت_بدنی,تربیت بدنی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,no_idea,0.4215430021286011
2925,2024-01-30T23:49:33,1706645973,,مجتبی جوهری مقدم,مکانیک,نقشه کشی صنعتی ۲,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"مهر ۱۴۰۲
استاد بسیار باحوصله و با اخلاقی هستند.
با دانشجو خیلی راه میان.
۷ نمره تمارین
۷ نمره پروژه
۷ نمره امتحان
( این موارد اول ترم با بچه ها مشورت میشوند)
تعداد تمارین نسبت به ترم گذشته کمتر شده و مناسب هست تعداد تمارین.
۳ نمره میان ترم داشتن ( دو بعدی) و ۴ نمره پایان ترم( این ترم امتحانشون طراحی سه بعدی نسبتا روان و drawing همون طرح)
تعداد غیبت ها از یه حدی بیشتر بشه نمره کم میکنند. ترم ما نمیدونم ولی ترم گذشته برای کسانی که تعداد غیبت هاشون کم بود یه نمره اضافی در نظر گرفتن.
از نظر تدریس هم خیلی خوب و با حوصله هستند.
رنج نمراتشون هم واقعا عالی بود.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9713860154151917
2926,2024-01-30T23:50:06,1706646006,,فرشته صمدی,ریاضی,معادلات دیفرانسیل,9.0,8.0,9.0,8.0,5.0,6.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"جزوه بسیار خوبی دارند و سر کلاس به تعداد کافی مثال حل می کنند . تدریسشونم واقعا خوبه اگر گوش کنید متوجه می شید . در طول ترم ۴ یا ۵ بار بیشتر حضور غیاب نکردند اما اگر بشناسنتون  با دست باز ارفاق میکنند . متاسفانه استاد یه ذره مودی هستش بعضی روزا بسیار خوش اخلاق ولی بعضی  روزاهم بداخلاق ترین استاد ممکن هستند . دسترسی به استادم بسیار سخته . درکل اگر سر کلاس میرین با یه تلاش منطقی ( خوندن جزوه استاد و نمونه سوال های سال قبل ) میتونید نمره خوبی بگیرید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,recommended,0.9079204797744751
2927,2024-01-30T23:50:33,1706646033,,اخلاقی,مکانیک,سیالات ۱,1.0,1.0,1.0,1.0,1.0,1.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"اون زمان ها که ورودی جدید بودم اولین استادی که شنیدم باید ازش دوری کرد اخلاقی بود.
از شانس خوب ما باهاشون کلاس ورداشتم🤡.
جو کلاس مثل دبیرستان بود ☠.استاد به طور پیوسته از روی کتاب روخونی میکردن و گاهی خاطره میگفت یا دعوا میکردن مارو . حاجی کلاسش واقعا فان بود🤣.ولی خب تکالیف و اخلاقیات و امتحاناتشون سوهان روح و جان بود🙂.اخرم تاس انداختن. در کل فرار فرار فرار.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.9551350474357605
2928,2024-01-31T00:30:48,1706648448,,امین اوحدی اصفهانی,مهندسی_راه_آهن,علم  مواد,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"استاد اوحدی خیلی مسلطن به درسشون و  خوش اخلاق و شوخ طبعن و به همه شیفت دادن در نهایت
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9686309099197388
2929,2024-01-31T00:30:57,1706648457,,حمیدرضا مازندرانی,فیزیک,آزمایشگاه فیزیک ۲,10.0,7.0,7.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"استاد جوون و خوبی هستن، توصیه میکنم که باهاشون بردارید، در طور ترم اذیتتون نمیکنن، طوری هم نمره میدن که راضی می شید مثل بعضی از  استادای آز سختگیر نیستن.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.9800878167152405
2930,2024-01-31T00:50:53,1706649653,,حمید صفاری نطنزی,مکانیک,ترمودینامیک ۱,10.0,9.0,2.0,9.0,1.0,1.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"از نصف ترم به بعد، جلسه ای نبود که درگیری لفظی کمی با دانشجوها نداشته باشه،از روی یه پاور پوینت درس میده که به شدت ضعیفه و درواقع اصلا درسنامه نداره و باید از روی سنجل بخونید،در طول ترم فک کنم ۶ بار حضور غیاب کرد با اینکه من خودم سه جلسش رو بودم از دو شدم صفر، هر فصل رو جدا امتحان میگیره و نمرشونو جمع میکنه این حرکتش باعث میشه که پاس کنید ولی به شدت سختگیره تو تصحیح. اخرشم یه نمره به همه شیفت داد. ولی اگه در طول ترم درس نخونید به هیچ وجه نمیتونید پاس کنید. تنها نکته مثبتش تی ای بود که یه جزوه  دستنویس میفرستاد توی کانالش که من خودم از روی همونا خوندم.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,not_recommended,0.8232581615447998
2931,2024-01-31T08:28:16,1706677096,,جلیل رشیدی نیا,ریاضی,معادلات دیفرانسیل,6.0,6.0,2.0,4.0,8.0,9.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"اصلا اون ادمی که نوشتن براش که اصلا نمره خودتو نمیده و به هیچ وجه با این استاد برندارید، نیست نمیدونم ترمای پیش چه اتفاقایی افتاده چون به شدت هیت میگیره، باور کنید استادای خییلی بد تر هست رفتارش با دانشجو هم واقعا اوکیه، انقد بد نوشتن براش که من گفتم هر جلسه دعواست. نمره دادنش اوکی بود فقط واقعا درس دادنش زیاد خوب نیست. جزوش برای یادگیری خیلی خوب بود ولی باید برای امتحان مثال خودتون حل کنید چون مثالای جزوه کم و سطحی بودن.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,not_recommended,0.8413093686103821
2932,2024-01-31T08:28:36,1706677116,,شریف اصفهانی,معارف,دانش خانواده و جمعیت,10.0,10.0,10.0,10.0,8.0,5.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"جو کلاس خوبه خشک و خسته کننده نیست
امتحان ۶ تا سوال تشریحی بود که به ۵ تاش باید جواب می دادیم اگه کتاب و جزوه رو یه دور خونده باشی راحته (۳فصل کتاب تو امتحان بود)

اما استاد اخلاق عجیبی داره
مثلا اگه دست به گوشیت بزنی سر کلاس ممکنه یهو ازت بگیره منفی هم میذاره
یا اگه تو فکر باشی بهت میگه چرا حواست نیست
البته با شوخی و خنده اما به هرحال یجوریه
غیبت و تاخیر نداشتن خیلی براش مهمه خیلی زیاد
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.8595494031906128
2933,2024-01-31T08:28:45,1706677125,,امید وحیدی,مهندسی_شیمی,کارگاه نرم افزار,9.0,9.0,9.0,10.0,10.0,10.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"استاد خوش اخلاق و باهوش و مسلط به درس هستن ولی نمره خوبی نمیشه ازشون گرفت امتحانای واقعا سختی میگیرن و شیفتی که آخر کار میدن کافی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9728904962539673
2934,2024-01-31T08:28:53,1706677133,,حمید کریمی,معارف,اندیشه ۲,5.0,10.0,4.0,8.0,1.0,5.0,نمره خوبی نمیشه ازشون گرفت,یادم نمیاد,"برخلاف اندیشه ۱, در درس اندیشه ۲ لطفی بزرگ در حق دانشجویان کردند و نمرات رو خیلی خوب پایین دادن.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,not_recommended,0.4862669110298157
2935,2024-01-31T08:44:20,1706678060,,حمید کریمی,معارف,اندیشه 2,7.0,9.0,10.0,8.0,4.0,9.0,نمره خوبی نمیشه ازشون گرفت,یادم نمیاد,"استاد چندتا تکلیف و تحقیق برای افزایش نمره دادن که باز کافی نبود
و اینکه این ترم یکی از سه کلاس اندیشه۲ رو، به جای اندیشه۲ فلسفه علم درس دادن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.9370549917221069
2936,2024-01-31T09:40:21,1706681421,,دکتر سعید محمدزاده,مهندسی_راه_آهن,مقاومت مصالح ۱,8.0,9.0,7.0,3.0,4.0,3.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"سلام
این استاد از ایناست که جانماز آب میکشه ولی ذره در عمل و کردارش چیزی دیده نمیشه. کلی مسولیت مهم در دولت داشته و کلا ادم با سیاستیه و از سیاستش در راستای گرفتن خال بچه ها استفاده میکنه و کلا میخواد بگه من خیلی زرنگم و خیلی بارمه که اگه بود الان مدیرعامل مپنا بود نه ...
درکل اگه میتونید با یه استاد دیگه بردارید و یا حداقل مهمان بشید به دانشکده دیگه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,recommended,0.6409631371498108
2937,2024-01-31T09:57:02,1706682422,,منتظری,مکانیک,کنترل اتوماتیک,4.0,10.0,1.0,1.0,9.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"درس کنترل همینجوری سخت هست
با ایشون بردارید که دیگه کامل کار درمیاد :)
اوایل ترم بیشتر کلاس جنبه کلاس اندیشه اسلامی داشت لابلای صحبت هاشون درس هم میدادن
اواخر هم سرعت رو گذاشتن رو 4×
۳ تا فصل رو تو ۴ جلسه درس دادن ( یه فصل که کلا تو ۲۰ دیقه جمع شد )
حضور غیاب هر جلسه هست
برای امتحان هم همون سوالای تمرین هارو میدن ولی برای حل کردن تمرین ها لازمه که وقت زیادی صرف کنید چون سوالاش یه مقداری سختن 
پایانترم هم سوالاتی که داده بودن نصفش از همون ۴ جلسه بود و یه مقداری زیاد و سخت بود
اگر نمیخواید سمت گرایش کنترل برید و دنبال این هستید که فقط درس پاس بشه بردارید :)
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,recommended,0.7511343359947205
2938,2024-01-31T09:57:20,1706682440,,حمید کریمی,معارف,اندیشه 2,6.0,7.0,5.0,5.0,7.0,3.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"خیلی مواقع کلمات ناشایست بکار می برن
حرفاشون فقط جوری که خودشون فکر میکنن قبول دارن ایشون بارها سر کلاسش علم زیر سوال میبردن فقط چیزی قبول دارن که به منافع خودشون آسیبی نرسه. یکی از مزخرف ترین اساتید معارف هستن ایشون
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,not_recommended,0.9569908976554871
2939,2024-01-31T10:09:16,1706683156,,جلیل رشیدی نیا,ریاضی,معادلات دیفرانسیل,8.0,8.0,8.0,7.0,6.0,9.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"انتخاب اولتون بین استادا نباشه بهتره ولی خب اونجوری که همه ازشون بد میگفتن نبود 
صرفا استادیه که باید سر کلاسش حضور داشته باشی و جزوه بنویسی  تا نمره خوبی بهت بده ˛ جزوش هم جزوه خوبی بود ولی مثال اینا کم داشت برای پایانترم و میانترم باید خودتون نمونه سوالای سال های گذشته رو حل کنید کنار جزوش 
در کل همون که اول گفتم 
انتخاب اولتون نباشه بهتره
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",1402,False,recommended,0.7183080315589905
2940,2024-01-31T10:09:30,1706683170,,امید نیکان,ریاضی,ریاضی-2,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"بهترین استادی که توی علوم پایه میتونید پیدا کنید همینه به شرطی که خودتونم یکم تلاش کنید میتونید نمره خیلی خوبی ازشون بگیرید ˛ قشنگ مسیر یادگیری دروسی  که اراعه میده رو براتون هموار میکنه ˛ انقد هم کنار درس تمرین حل میکنه که هیچ چیز جدیدی تو امتحان نبینید . ولی فک نکنید که اگه خودتون کاری نکنید راحت پاستون میکنه .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",پاییز 1402,False,recommended,0.9771870970726013
2941,2024-01-31T10:09:35,1706683175,,حمیدرضا جهانگیری,مهندسی_شیمی,کاربرد فیزیک در نفت,10.0,10.0,8.0,8.0,7.0,9.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"اگه زبانتون خوب باشه خوب درسو میفهمید چون کل فایلاش انگلیسیه ولی اگه نه اذیت میشید ˛ خود استاد هم اوکی درس میدن˛ عالی نیس چون ترم اولشون بود که درسو اراعه میدادن ˛ تنها ایراد جدی که میشه ازشون گرفت اینه که امتحانو خیلی سخت تصحیح میکنن و واقعا سخت بهتون نمره میدن ولی خب سطح امتحاناشون در حد متوسط بود ولی واقعا به زور نمره میدن تو امتحان .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",پاییز 1402,False,no_idea,0.7619693875312805
2942,2024-01-31T11:47:42,1706689062,,معلمی,مهندسی_شیمی,زمین شناسی ساختمانی,9.0,10.0,5.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"ترم اولی بود که استاد اومدن دانشگاه ما ˛ تسلطشون روی دروس خیلی خوبه ولی از لحاظ انتقال مفاهیم ضعیف هستن اینجوری که خودتون باید درسو بخونید و روی تدریس استاد تکیه نکنید ˛ بجز اون استاد واقعا محترمی هستن و خیلی دست باز نمره میدن و با دانشجو راه میان . اگه فایل هاشونم بخونید راحت میتونید نمره خوبی توی امتحان ازشون بگیرید . 1 نمره هم برای حضور غیاب گذاشتن .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",1402 پاییز,False,recommended,0.9584863185882568
2943,2024-01-31T11:48:00,1706689080,,جواد انصاری,معارف,تاریخ تحلیلی,9.0,8.0,7.0,4.0,10.0,8.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"برای استاد هیچ چیزی مهم تر از حضور و غیاب نیس تدریس خوبه امتحان پایان ترمش سخت تر از چیزی بود که توقع داشتم 
اکه سر کلاس فعالیت داشته باشید و نهاد و ارائه رو بهش تحویل بدید نمره خوبی میتونید بگیرید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.8938063979148865
2944,2024-01-31T11:48:21,1706689101,,مجتبی استوار,معارف,انقلاب اسلامی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"بسیاااار انسان محترم و شریفی هستند. کلاس با بحث های آزاد میگرده و کلی چیز یاد میگیرید تا آخر ترم. بیشتر تاریخ تدریس میکنند تا انقلاب. میانترم نگرفتند و برای پایانترم ۲۰۰ تا تست برامون فرستادند و از همونا امتحان گرفتند و دو تا سوال هم تشریحی بود که باید نظر خودمونو مینوشتیم و نمره شو به همه میدن. کلاس باید گروهبندی  بشه و هر گروه باید یک ارائه بدند. اصلا اذیت نمیکنند برای نمره و اولویت اولتون باشه.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",پاییز  ۱۴۰۲,False,recommended,0.9303244352340698
2945,2024-01-31T11:48:45,1706689125,,حمید کریمی,معارف,اندیشه 2,1.0,1.0,1.0,1.0,1.0,1.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"بد ترین استادی که هم از نظر اطلاعت هم از نظر نمره دهی دیدم ،کلا کلاس بی محتوا و وقت تلف کردن برای دانشجو، سر کلاس هم که نرید حذفتون میکنه بدون هیچ اغماضی، نمره دهی هم که فکر میکنه درس تخصصی هستش میخواد همه رو بندازه
در کل سم و فرار😂😂
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,not_recommended,0.9672538638114929
2946,2024-01-31T13:32:22,1706695342,,حمید کریمی,معارف,اندیشه-۲,1.0,1.0,1.0,1.0,1.0,1.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"از معارف همچین نمره هایی گرفتن زور داره واقعا
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,not_recommended,0.6167029142379761
2947,2024-01-31T13:32:30,1706695350,,حمیدرضا جهانگیری,مهندسی_شیمی,کاربرد فیزیک در مهندسی نفت,8.0,9.0,2.0,7.0,7.0,7.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"تقریبا چیز خاصی سر کلاس یاد نمیگیرید.سطح امتحانا تقریبا خوبه ولی بد تصحیح میکنن...
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,not_recommended,0.5406405329704285
2948,2024-01-31T14:22:48,1706698368,,استاد طهماسبی,رنج_نمرات,آز سیالات,,,,,,,,,,,False,neutral,0.5
2949,2024-01-31T16:18:44,1706705324,,استاد احمدی,رنج_نمرات,کارگاه روش تولید,,,,,,,,,,,False,neutral,0.5
2950,2024-01-31T16:19:26,1706705366,,استاد داوودی,رنج_نمرات,سیتم های اندازه گیری,,,,,,,,,,,False,neutral,0.5
2951,2024-01-31T16:20:16,1706705416,,استاد توتونچیان,رنج_نمرات,آز مبانی برق,,,,,,,,,,,False,neutral,0.5
2952,2024-01-31T16:20:52,1706705452,,استاد مهربانی,رنج_نمرات,آز دینامیک ماشین,,,,,,,,,,,False,neutral,0.5
2953,2024-01-31T16:21:57,1706705517,,امین اوحدی اصفهانی,مهندسی_راه_آهن,نقشه کشی صنعتی ۱,10.0,9.0,8.0,9.0,9.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"استاد خوبی هستن با دانشجو راه میان
آخرش هم به همه ۱ نمره شیفت دادن
اگر سر کلاس فعال باشید و بشناسنتون تاثیر خوبی میذاره.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,recommended,0.9783767461776733
2954,2024-01-31T16:22:08,1706705528,,آسیه نمازی,تربیت_بدنی,تربیت بدنی,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"استاد در طول ترم سختگیری میکردن اما آخرش سر نمره اذیت نکردن
حضور غیاب براشون مهمه و اگر غیبت کنی میتونی روزای دیگه بری جبران کنی
امتحانشونم شامل
۱۲ دور دویدن دور زمین در ۶ دقیقه
۴۰ دراز نشست در ۵۰ ثانیه
ایستگاه سرعتی
امتحان تستی آنلاین از جزوشون ۳۰ سوال ۲۳ دقیقه بود که زمانش خیلی کم بود 
در کل استاد خوبی هستن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402,False,recommended,0.9170777201652527
